Object ID	Accession_1	Genes of transcription unit	Transcription_Units
TU0_1192	b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278,b3272,b3273,b3274,b3275,b3276,b3277,b3278	rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD	rrsD_ileU_alaU_rrlD_rrfD_thrV_rrfF
TU0_3364	b3971,b3970,b3969,b3968,b3971,b3970,b3969,b3968,b3971,b3970,b3969,b3968,b3971,b3970,b3969,b3968	rrfB,rrlB,gltT,rrsB	rrsB_gltT_rrlB_rrfB
TU0_14385	b3557	insJ	insJ
TU162	b3404,b3405,b3404,b3405	envZ,ompR	ompR_envZ
TU0_13960	b3504	yhiS_1	yhiS_1
TU00155	b4111	proP	proP
TU0_13570	b2259	pmrD	pmrD
TU0_8638	b1452	yncE	yncE
TU0_13179	b1206	dauA	dauA
TU0_6564	b4059	ssb	ssb
TU0_12791	b0010	satP	satP
TU0_3561	b1984	asnW	asnW
TU0_14405	b2712	hypF	hypF
TU3	b1260,b1261,b1262,b1260,b1261,b1262,b1260,b1261,b1262	trpA,trpB,trpC	trpCBA
TU0_13980	b3553	ghrB	ghrB
TU00171	b2808	gcvA	gcvA
TU0_13586	b2300	yfcE	yfcE
TU0_8654	b2941	yqgD	yqgD
TU0_13200	b1280,b1279,b1280,b1279	lapB,lapA	lapAB
TU0_6646	b4384,b4383,b4384,b4383	deoD,deoB	deoBD
TU0_12809	b0096	lpxC	,lpxCp1,lpxC
TU0_36417	b3428,b3429,b3428,b3429	glgP,glgA	glgAP
TU0_14425		sroA	sroA
TU358	b0734,b0733,b0734,b0733	cydB,cydA	cydAB
TU0_13996	b3610	grxC	grxC
TU00187	b1620	malI	malI
TU0_13603	b2358,b2357,b2356,b2355,b2354,b2358,b2357,b2356,b2355,b2354,b2358,b2357,b2356,b2355,b2354,b2358,b2357,b2356,b2355,b2354,b2358,b2357,b2356,b2355,b2354	yfdO,yfdN,yfdM,yfdL,yfdK	yfdO,yfdN,yfdM,yfdL,yfdK
TU0_8673	b0901	ycaK	ycaK
TU0_13219	b1331	insH_4	insH_4
TU0_6702	b0724,b0723,b0722,b0724,b0723,b0722,b0724,b0723,b0722	sdhB,sdhA,sdhD	sdhDAB
TU0_12825	b0163	yaeH	yaeH
TU0_3644	b1444,b1443,b1442,b1441,b1440,b1444,b1443,b1442,b1441,b1440,b1444,b1443,b1442,b1441,b1440,b1444,b1443,b1442,b1441,b1440,b1444,b1443,b1442,b1441,b1440	patD,ydcV,ydcU,ydcT,ydcS	ydcSTUV_patD
TU0_14463	b0676	nagC	nagC
TU442	b1094,b1093,b1092,b1094,b1093,b1092,b1094,b1093,b1092	acpP,fabG,fabD	fabDG_acpP
TU0_14011	b3663	yicN	yicN
TU00203	b1207	prs	prs
TU0_13620	b2411,b4546,b2411,b4546	ligA,ypeB	ligAp,ligA,ypeB
TU0_8690	b1219	ychN	ychN
TU0_13236	b1373,b1372,b1371,b1373,b1372,b1371,b1373,b1372,b1371	tfaR,stfR,lomR_2	tfaR,stfR,lomR_2
TU0_6983	b0990	cspG	cspG
TU0_12843	b0215	dnaQ	dnaQ
TU0_4001	b2663,b2662,b2661,b2660,b2659,b2663,b2662,b2661,b2660,b2659,b2663,b2662,b2661,b2660,b2659,b2663,b2662,b2661,b2660,b2659,b2663,b2662,b2661,b2660,b2659	gabP,gabT,gabD,lhgO,csiD	csiD_ygaF_gabDTP
TU0_14486	b3855,b3854,b3853,b3852,b3851,b3855,b3854,b3853,b3852,b3851,b3855,b3854,b3853,b3852,b3851,b3855,b3854,b3853,b3852,b3851,b3855,b3854,b3853,b3852,b3851	rrfA,rrlA,alaT,ileT,rrsA	rrsA_ileT_alaT_rrlA_rrfA
TU503	b1661	cfa	cfa
TU0_14027	b3717	cbrC	cbrC
TU0_13637	b2463	maeB	maeB
TU0_8707	b1607	ydgC	ydgC
TU0_13252	b1414	ydcF	ydcF
TU0_7182		istR_1	istR_1
TU0_12859	b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245,b0251,b0250,b0249,b0248,b0247,b4504,b0246,b0245	yafY,ykfB,ykfF,yafX,ykfG,ykfH,yafW,ykfI	yafY,ykfB,ykfF,yafX,ykfG,ykfH,yafW,ykfI
TU0_41740	b1326	mpaA	mpaA
TU0_14506	b0514	glxK	glxK
TU0_14511	b2762	cysH	cysH
TU584	b0161	degP	degP
TU0_14047	b3822	recQ	recQ
TU0_13657	b2532	trmJ	trmJ
TU00236	b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175,b4168,b4167,b4169,b4170,b4171,b4172,b4173,b4174,b4175	tsaE,yjeF,amiB,mutL,miaA,hfq,hflX,hflK,hflC	yjeFE_amiB_mutL_miaA_hfq_hflXKC
TU0_8727	b2186	yejK	yejK
TU0_13271	b1448,b1447,b1448,b1447	mnaT,ydcZ	mnaT,ydcZ
TU0_12878	b0292,b0291,b0290,b0289,b0292,b0291,b0290,b0289,b0292,b0291,b0290,b0289,b0292,b0291,b0290,b0289	ecpB,ecpC,ecpD,ecpE	matCp1,ecpB,ecpC,ecpD,ecpE
TU0_7501	b2132	bglX	bglX
TU0_4191	b2958	yggN	yggN
TU0_14530	b4010,b4009,b4010,b4009	rrfE,rrlE	rrlE_rrfE
TU682	b3704,b3703,b3704,b3703	rnpA,rpmH	rpmH_rnpA
TU0_14064	b3875	ompL	ompL
TU0_13675	b2594,b2593,b2594,b2593	rluD,yfiH	rluD,yfiH
TU00252	b1991,b1992,b1993,b1991,b1992,b1993,b1991,b1992,b1993	cobT,cobS,cobU	cobUST
TU0_8743	b2578	eamB	yfiK
TU0_13288	b1491	yddW	yddW
TU0_12894	b0324,b0323,b0324,b0323	yahJ,yahI	yahJ,yahI
TU0_7745	b2374	frc	frc
TU0_42449	b2447,b2446,b2447,b2446	yffP,yffO	yffO_yffP
TU0_14549	b1229,b1230,b1229,b1230	tpr,tyrV	tyrV_tpr
TU788	b3916	pfkA	pfkA
TU0_14081	b3920	yiiQ	yiiQ
TU00268	b3891,b3892,b3893,b3894,b3891,b3892,b3893,b3894,b3891,b3892,b3893,b3894,b3891,b3892,b3893,b3894	fdhE,fdoI,fdoH,fdoG	fdoGHI_fdhE
TU0_13691	b2626	yfjJ	yfjJ
TU0_8760	b1339	abgR	abgR
TU0_13304	b1525	sad	sad
TU0_12913	b0382	iraP	iraPp1,iraP
TU0_7881	b2079,b2078,b2077,b2076,b2075,b2074,b2079,b2078,b2077,b2076,b2075,b2074,b2079,b2078,b2077,b2076,b2075,b2074,b2079,b2078,b2077,b2076,b2075,b2074,b2079,b2078,b2077,b2076,b2075,b2074,b2079,b2078,b2077,b2076,b2075,b2074	baeR,baeS,mdtD,mdtC,mdtB,mdtA	mdtABCD_baeSR
TU0_42468	b3690	cbrA	cbrA
TU0_14574	b3174,b3175,b3174,b3175	leuU,secG	secG_leuU
TU863	b1248,b1249,b1248,b1249	yciU,clsA	yciU,clsA,clsAp
TU0_14106	b4017	arpA	arpA
TU00285	b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026	hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI	hisLGDCBHAFI
TU0_13707	b2658	ygaQ_4	ygaQ_4
TU0_8780	b0989	cspH	cspH
TU0_13321	b1556,b1555,b1554,b1553,b1556,b1555,b1554,b1553,b1556,b1555,b1554,b1553,b1556,b1555,b1554,b1553	essQ,ydfR,rrrQ,ydfP	essQ,ydfR,rrrQ,ydfP
TU0_8146	b4217	ytfK	ytfK
TU0_12928	b0436	tig	tigp1,tig
TU0_42492	b3547	yhjX	yhjX
TU0_14621	b1060	bssS	bssSp,bssS
TU0_14124	b4065	yjcE	yjcE
TU00304	b3249,b3250,b3251,b3249,b3250,b3251,b3249,b3250,b3251	mreD,mreC,mreB	mreBCD
TU0_13724	b2749	ygbE	ygbE
TU0_8802	b3447	ggt	ggt
TU0_13337	b1592	clcB	clcB
TU0_8243	b1863,b1864,b1865,b1863,b1864,b1865,b1863,b1864,b1865	ruvC,yebC,nudB	nudB_yebC_ruvC
TU0_12946	b0468	ybaN	ybaN
TU0_42515	b3723	bglG	bglG
TU0_14643	b2426	ucpA	ucpAp2,ucpA
TU0_14141	b4144	yjeI	yjeIp,yjeI
TU00322	b0854,b0855,b0856,b0857,b0854,b0855,b0856,b0857,b0854,b0855,b0856,b0857,b0854,b0855,b0856,b0857	potF,potG,potH,potI	potFGHI
TU0_13741	b2811,b2810,b2811,b2810	csdE,csdA	csdE,csdA
TU0_8818	b1463	nhoA	nhoA
TU0_13355	b1640	anmK	anmK
TU0_8325	b0464	acrR	acrR
TU0_12966	b0530	sfmA	sfmA
TU0_42540	b1377,b1378,b1377,b1378	ompN,ydbK	ydbK_ompN
TU0_14663	b3747	kup	kupp3,kup
TU0_14159	b4208	cycA	cycAp,cycA
TU00339	b3636,b3637,b3636,b3637	rpmG,rpmB	rpmBG
TU0_13759	b2846	yqeH	yqeH
TU0_8834	b1370	insH_5	insH_5
TU0_13371	b1689	ydiL	ydiL
TU0_8343	b2920,b2919,b2918,b2917,b2920,b2919,b2918,b2917,b2920,b2919,b2918,b2917,b2920,b2919,b2918,b2917	scpC,scpB,argK,scpA	scpA_argK_scpBC
TU0_12983	b0563	tfaX	tfaX
TU0_42567	b4138	dcuA	dcuA
TU0_14682	b4411	ecnB	ecnB
TU0_14175	b4260	pepA	pepAp1,pepA
TU00358	b0145,b0146,b0145,b0146	dksA,sfsA	sfsA_dksA
TU0_13776	b2873	hyuA	hyuA
TU0_8855	b1715,b1716,b1715,b1716	pheM,rplT	rplT_pheM
TU0_13388	b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750,b1756,b1755,b1754,b1753,b1752,b1751,b1750	ynjD,ynjC,ynjB,ynjA,ydjZ,ydjY,ydjX	ynjD,ynjC,ynjB,ynjA,ydjZ,ydjY,ydjX
TU0_8362	b0142,b0143,b0142,b0143	folK,pcnB	pcnB_folK
TU0_13001	b0623	cspE	cspE
TU0_42590	b2784	relA	relA
TU0_14714	b2429,b2428,b2429,b2428	murP,murQ	murQP
TU0_14192	b4299,b4298,b4297,b4299,b4298,b4297,b4299,b4298,b4297	yjhI,yjhH,yjhG	yjhIp,yjhI,yjhH,yjhG
TU00374	b3566,b3567,b3568,b3569,b3566,b3567,b3568,b3569,b3566,b3567,b3568,b3569,b3566,b3567,b3568,b3569	xylF,xylG,xylH,xylR	xylFGHR
TU0_13792	b2909,b2908,b2907,b2906,b2909,b2908,b2907,b2906,b2909,b2908,b2907,b2906,b2909,b2908,b2907,b2906	ygfB,pepP,ubiH,ubiI	,ygfBp,ygfB,pepP,ubiH,ubiI
TU0_961	b1272	sohB	sohB
TU0_13405	b1792	yeaO	yeaO
TU0_8472	b2818	argA	argA
TU0_13017	b0660,b0659,b0660,b0659	ybeZ,ybeY	ybeZ,ybeY
TU0_4461	b3128	garD	garD
TU0_14746	b3091,b3092,b3091,b3092	uxaA,uxaC	uxaCA
TU0_1421	b1528	ydeA	ydeA
TU00391	b1896	otsA	otsA
TU0_13811	b2969,b2968,b2969,b2968	yghE,yghD	yghE,yghD
TU00012	b0112	aroP	aroP
TU0_13420	b1821	mntP	mntPp,mntP
TU0_8489	b0932	pepN	pepN
TU0_13035	b0748	lysZ	lysZ
TU0_4642	b1857	znuA	znuA
TU0_14781	b0319	yahE	yahE
TU0_14226	b4392	slt	sltp7,slt
TU00407	b3686,b3687,b3686,b3687	ibpB,ibpA	ibpAB
TU0_13828	b3017	ftsP	ftsP
TU00028	b3868,b3869,b3868,b3869	glnG,glnL	glnLG
TU0_13437	b1847	yebF	yebF
TU0_8505	b4022	rluF	rluF
TU0_13051	b0801	ybiC	ybiC
TU0_4903	b3511	hdeD	hdeD
TU0_14802	b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250,b0245,b0246,b4504,b0247,b0248,b0249,b0250	ykfI,yafW,ykfH,ykfG,yafX,ykfF,ykfB	ykfBF_yafX_ykfGH_yafW_ykfI
TU0_14241	b4598	yncL	yncL
TU00425	b1136	icd	icd
TU0_13845	b4447	sibD	sibDp,sibD
TU00044	b1224,b1225,b1226,b1227,b1224,b1225,b1226,b1227,b1224,b1225,b1226,b1227,b1224,b1225,b1226,b1227	narG,narH,narJ,narI	narGHJI
TU0_13453	b1919,b1918,b1917,b1919,b1918,b1917,b1919,b1918,b1917	dcyD,yecS,yecC	dcyDp,dcyD,yecS,yecC
TU0_8523	b0482	ybaP	ybaP
TU0_13068	b0843	ybjH	ybjH
TU0_5041	b4324	uxuR	uxuR
TU0_1521	b1923	fliC	fliC
TU0_14263	b3741,b3742,b3743,b3741,b3742,b3743,b3741,b3742,b3743	mnmG,mioC,asnC	asnC_mioC_mnmG
TU00442	b2741	rpoS	rpoS
TU0_13863	b3100,b3099,b3098,b3097,b3100,b3099,b3098,b3097,b3100,b3099,b3098,b3097,b3100,b3099,b3098,b3097	yqjK,yqjE,yqjD,yqjC	yqjK,yqjE,yqjD,yqjC
TU00060	b1062	pyrC	pyrC
TU0_13470	b1974	yodB	yodB
TU0_8540	b0132	yadD	yadD
TU0_13084	b0905	ycaO	ycaO
TU0_5221	b0051,b0052,b0051,b0052	rsmA,pdxA	pdxA_rsmA
TU0_1742	b1277	ribA	ribA
TU0_14293	b4084	alsK	alsK
TU00459	b2684,b2685,b2686,b2684,b2685,b2686,b2684,b2685,b2686	mprA,emrA,emrB	emrRAB
TU0_13879	b3160	yhbW	yhbW
TU00076	b2841	araE	araE
TU0_13488	b2010	dacD	,dacD
TU0_8556	b0481	ybaK	ybaK
TU0_13101	b0964	yccT	yccT
TU0_5568	b2963,b2962,b2961,b2963,b2962,b2961,b2963,b2962,b2961	mltC,yggX,mutY	mutY_yggX_mltC
TU_8390	b0884	infA	infA
TU0_1963	b2980	glcC	glcC
TU0_14311	b3953	frwD	frwD
TU00476	b2215	ompC	ompC
TU0_13895	b3226	nanR	nanR
TU00092	b0954	fabA	fabA
TU0_13505	b2081	yegQ	yegQ
TU0_8573	b3105	yhaJ	yhaJ
TU0_13117	b1027,b1026,b1027,b1026	insE_4,insF_4,insEF_4	insE_4,insF_4,insEF_4
TU0_5964	b0907	serC	serC
TU_8417	b3527	yhjJ	yhjJ
TU0_2421	b4702,b4242,b4702,b4242	mgtL,mgtA	mgtA
TU0_14328	b3175	secG	secG
TU00492	b0743,b0744,b0745,b0743,b0744,b0745,b0743,b0744,b0745	lysT,valT,lysW	lysT_valT_lysW
TU0_13911	b3293,b3292,b3293,b3292	yhdN,zntR	yhdN_zntR
TU00109	b0032,b0033,b0032,b0033	carA,carB	carAB
TU0_13522	b4541	yehK	yehK
TU0_8590	b3561	wecH	wecH
TU0_13133	b1085	yceQ	yceQ
TU0_6401	b0048	folA	folA
TU0_0	b3368	cysG	cysG
TU0_2644	b4439	micF	micF
TU0_14346	b2042	galF	galF
TU00508	b0883	serW	serW
TU0_13929	b3400,b3399,b3400,b3399	hslR,yrfG	yrfGp,hslR,yrfG
TU00125	b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118,b4471,b3113,b3114,b3115,b3116,b3117,b3118	tdcG,tdcF,tdcE,tdcD,tdcC,tdcB,tdcA	tdcABCDEFG
TU0_13539	b2153,b2152,b2153,b2152	folE,yeiB	folEp,folE,yeiB
TU0_8607	b3928	zapB	yiiU
TU0_13150	b1145	ymfK	ymfK
TU0_6482	b0928	aspC	aspC
TU0_1142	b1101	ptsG	ptsG
TU0_3124	b0123	cueO	cueO
TU0_14366	b0735,b4515,b0735,b4515	ybgE,cydX	ybgTE
TU00524	b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729,b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729	sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD	sdhCDAB_sucABCD
TU0_13947	b3475	acpT	acpT
TU00141	b3403	pck	pck
TU0_13557	b2185	rplY	rplY
TU0_8624	b4325	yjiC	yjiC
TU0_13166	b1170	ycgH_2	ycgH_2
TU0_6513	b2011	sbcB	sbcB
TU0_1195	b3700,b3701,b3700,b3701	recF,dnaN	dnaN_recF
TU0_3403	b2671	ygaC	ygaC
TU0_14388	b3251	mreB	mreB
TU182	b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314,b4317,b4320,b4319,b4318,b4316,b4315,b4314	fimD,fimH,fimG,fimF,fimC,fimI,fimA	fimAICDFGH
TU0_13965	b3518	yhjA	yhjA
TU00158	b1109	ndh	ndh
TU0_13573	b2268	rbn	rbn
TU0_8641	b1758	ynjF	ynjF
TU0_13182	b1232	purU	purU
TU0_6582	b3131	agaR	agaR
TU0_12794	b0018,b4412,b0018,b4412	mokC,hokC	mokC,hokC
TU0_3621	b1784,b1783,b1784,b1783	yeaH,yeaG	yeaGH
TU0_14408	b0315	yahA	yahA
TU305	b1215,b1214,b1213,b1215,b1214,b1213,b1215,b1214,b1213	kdsA,ychA,ychQ	ychQA_kdsA
TU0_13983	b3563	yiaB	yiaB
TU00174	b1712	ihfA	ihfA
TU0_13589	b2304,b2303,b2304,b2303	yfcH,folX	folX_yfcH
TU0_8658	b3071	yqjI	yqjI
TU0_13205	b1289	ycjD	ycjD
TU0_6649	b0809,b0810,b0811,b0809,b0810,b0811,b0809,b0810,b0811	glnQ,glnP,glnH	glnHPQ
TU0_12811	b0108,b0107,b0106,b0108,b0107,b0106,b0108,b0107,b0106	ppdD,hofB,hofC	ppdDp,ppdD,hofB,hofC
TU0_36420	b3724	phoU	phoU
TU0_14433	b3515,b3516,b3515,b3516	gadW,gadX	gadXW
TU362	b0708,b0707,b0708,b0707	phr,ybgA	ybgA_phr
TU0_13999	b3615	waaH	yibD
TU00190	b1530,b1531,b1532,b1530,b1531,b1532,b1530,b1531,b1532	marR,marA,marB	marRAB
TU0_13606	b4545	ypdJ	ypdJ
TU0_8677	b0956	matP	matP
TU0_13222	b1338,b1337,b1336,b1335,b1338,b1337,b1336,b1335,b1338,b1337,b1336,b1335,b1338,b1337,b1336,b1335	abgA,abgB,abgT,ogt	abgA,abgB,abgT,ogt
TU0_6823	b0598	cstA	cstA
TU0_1283	b0683	fur	fur
TU0_36443	b0999,b1000,b0999,b1000	cbpM,cbpA	cbpAM
TU0_14466	b0418,b0417,b0416,b0415,b0418,b0417,b0416,b0415,b0418,b0417,b0416,b0415,b0418,b0417,b0416,b0415	pgpA,thiL,nusB,ribE	ribE_nusB_thiL_pgpA
TU462	b1190,b1189,b1190,b1189	dadX,dadA	dadAX
TU0_14014	b3676,b3675,b3674,b3676,b3675,b3674,b3676,b3675,b3674	yidH,yidG,yidF	yidH,yidG,yidF
TU00206	b3753,b3748,b3749,b3750,b3751,b3752,b3753,b3748,b3749,b3750,b3751,b3752,b3753,b3748,b3749,b3750,b3751,b3752,b3753,b3748,b3749,b3750,b3751,b3752,b3753,b3748,b3749,b3750,b3751,b3752,b3753,b3748,b3749,b3750,b3751,b3752	rbsR,rbsD,rbsA,rbsC,rbsB,rbsK	rbsDACBKR
TU0_13623	b2426	ucpA	ucpAp1,ucpA
TU0_8693	b1325	ycjG	ycjG
TU0_13239	b1376	uspF	uspFp,uspF
TU0_7002	b3988,b3987,b3988,b3987	rpoC,rpoB	rpoBC
TU0_12846	b0222	lpcA	lpcA
TU0_4143	b1049,b1048,b1049,b1048	opgH,opgG	mdoGH
TU0_14489	b2892,b2893,b2894,b2892,b2893,b2894,b2892,b2893,b2894	recJ,dsbC,xerD	xerD_dsbC_recJ
TU523	b2781,b2782,b2783,b2781,b2782,b2783,b2781,b2782,b2783	mazG,mazF,mazE	mazEFG
TU0_14030	b3742	mioC	mioCp,mioC
TU0_13640	b2468	aegA	aegA
TU00220	b4393	trpR	trpR
TU0_8710	b1696	ydiP	ydiP
TU0_13255	b4428	hokB	hokB
TU0_7221	b0330	prpR	prpR
TU0_12862	b0257,b0256,b0255,b0257,b0256,b0255,b0257,b0256,b0255	insO_1,insI_1,insN_1	insN_1p,insO_1,insI_1,insN_1
TU0_41791	b1492	gadC	,gadC
TU0_41795	b1497,b1498,b1497,b1498	ydeM,ydeN	ydeM,ydeNp,ydeN
TU0_14514	b1043	csgC	csgC
TU592	b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575,b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575	yiaM,sgbE,sgbU,sgbH,lyxK,yiaO,yiaN,yiaL,yiaK	yiaKLMNO_lyx_sgbHUE
TU0_14050	b3827	yigM	yigM
TU0_13660	b2536	hcaT	hcaT
TU00239	b3501,b3502,b3503,b3501,b3502,b3503,b3501,b3502,b3503	arsR,arsB,arsC	arsRBC
TU0_8730	b2251	nudI	nudI
TU0_13274	b1454	yncG	yncGp,yncG
TU0_12881	b0296,b4506,b0296,b4506	ykgM,ykgO	ykgMp,ykgM,ykgO
TU0_7561	b2370,b2369,b2370,b2369	evgS,evgA	evgAS
TU0_4202	b1210	hemA	hemA
TU686	b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481,b2492,b2491,b2490,b2489,b2488,b2487,b2486,b2485,b2484,b2483,b2482,b2481	focB,hyfR,hyfJ,hyfI,hyfH,hyfG,hyfF,hyfE,hyfD,hyfC,hyfB,hyfA	hyfABCDEFGHIJR_focB
TU0_14067	b3879	yihR	yihR
TU0_13679	b2605,b2604,b2603,b2605,b2604,b2603,b2605,b2604,b2603	yfiB,yfiN,yfiR	yfiB,yfiN,yfiR
TU00255	b1189,b1190,b1189,b1190	dadA,dadX	dadAX
TU0_8746	b2735	ygbI	ygbI
TU0_13291	b1497	ydeM	ydeM
TU0_12897	b0327	yahM	yahM
TU0_7783	b0557	borD	borD
TU0_42454	b0564	appY	appY
TU0_14552	b4092,b4093,b4094,b4095,b4096,b4092,b4093,b4094,b4095,b4096,b4092,b4093,b4094,b4095,b4096,b4092,b4093,b4094,b4095,b4096,b4092,b4093,b4094,b4095,b4096	phnP,phnO,phnN,phnM,phnL	phnLMNOP
TU791	b2405	xapR	xapR
TU0_14088	b3937	yiiX	yiiX
TU00272	b1070,b1071,b1072,b1070,b1071,b1072,b1070,b1071,b1072	flgN,flgM,flgA	flgAMN
TU0_13694	b2633,b2632,b2633,b2632	yfjQ,yfjP	yfjQ,yfjP
TU0_8763	b4444	omrA	omrA
TU0_13307	b4599	yneM	,yneMp,yneM
TU0_12916	b0392	ykiA	ykiAp,ykiA
TU0_7981	b1198,b1199,b1200,b1198,b1199,b1200,b1198,b1199,b1200	dhaM,dhaL,dhaK	dhaKLM
TU0_42472	b2584	pka	pka
TU0_14608	b0118	acnB	acnBp2,acnB
TU869	b0409,b0408,b0407,b0409,b0408,b0407,b0409,b0408,b0407	secF,secD,yajC	yajC_secDF
TU0_14111	b4026	yjbE	yjbE
TU00288	b0972,b0973,b0974,b0975,b0976,b0977,b0972,b0973,b0974,b0975,b0976,b0977,b0972,b0973,b0974,b0975,b0976,b0977,b0972,b0973,b0974,b0975,b0976,b0977,b0972,b0973,b0974,b0975,b0976,b0977,b0972,b0973,b0974,b0975,b0976,b0977	hyaA,hyaB,hyaC,hyaD,hyaE,hyaF	hyaABCDEF
